movieId,title,genres,imdbId
7130,Darling (1965),Drama,59084
7131,"Summer Place, A (1959)",Drama,53320
7132,"Night at the Opera, A (1935)",Comedy|Musical|Romance,26778
7133,Metalstorm: The Destruction of Jared-Syn (1983),Action|Adventure|Sci-Fi,85935
7134,"Element of Crime, The (Forbrydelsens Element) (1984)",Drama|Thriller,87280
7135,Shoot the Piano Player (Tirez sur le pianiste) (1960),Crime|Drama|Romance|Thriller,54389
7136,Stolen Kisses (Baisers volés) (1968),Comedy|Drama|Romance,62695
7137,"Cooler, The (2003)",Comedy|Drama|Romance,318374
7138,"Bonaerense, El (2002)",Action|Drama,315850
7139,In America (2002),Drama|Romance,298845
7140,"Legend of Leigh Bowery, The (2002)",Documentary,354696
7141,My Flesh and Blood (2003),Documentary,342804
7142,Honey (2003),Drama|Romance,322589
7143,"Last Samurai, The (2003)",Action|Adventure|Drama|War,325710
7144,Forget Baghdad: Jews and Arabs - The Iraqi Connection (2002),Documentary,329094
7145,Prisoner of Paradise (2002),Documentary,348862
7146,What Alice Found (2003),Crime|Drama,343172
7147,Big Fish (2003),Drama|Fantasy|Romance,319061
7148,Love Don't Cost a Thing (2003),Drama|Romance,337592
7149,Something's Gotta Give (2003),Comedy|Drama|Romance,337741
7150,Stuck on You (2003),Comedy,338466
7151,Girl with a Pearl Earring (2003),Drama|Romance,335119
7152,"Statement, The (2003)",Drama|Thriller,340376
7153,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy,167260
7154,Mona Lisa Smile (2003),Drama|Romance,304415
7155,Calendar Girls (2003),Comedy,337909
7156,"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The (2003)",Documentary|War,317910
7157,"Hebrew Hammer, The (2003)",Comedy,317640
7158,House of Sand and Fog (2003),Drama,315983
7159,Two Men Went to War (2003),Comedy|War,304857
7160,Monster (2003),Crime|Drama,340855
7161,Cheaper by the Dozen (2003),Children|Comedy,349205
7162,Cold Mountain (2003),Drama|Romance|War,159365
7163,Paycheck (2003),Action|Sci-Fi|Thriller,338337
7164,Peter Pan (2003),Action|Adventure|Children|Fantasy,316396
7165,"Company, The (2003)",Drama|Musical,335013
7166,"Young Black Stallion, The (2003)",Adventure|Children|Drama,318850
7167,Japanese Story (2003),Drama,304229
7168,Secret Things (Choses secrètes) (2002),Drama,287963
7169,Chasing Liberty (2004),Comedy|Romance,360139
7170,My Baby's Daddy (2004),Comedy,332712
7171,Aileen: Life and Death of a Serial Killer (2003),Documentary,364930
7172,Distant (Uzak) (2002),Drama,346094
7173,Along Came Polly (2004),Comedy|Romance,343135
7174,Teacher's Pet (2004),Animation|Children,350194
7175,Torque (2004),Action|Crime,329691
7176,Crimson Gold (Talaye sorgh) (2003),Drama,371280
7177,Osama (2003),Drama,368913
7178,"Great Gatsby, The (1974)",Drama,71577
7179,Wuthering Heights (1992),Drama|Romance,104181
7180,Odds Against Tomorrow (1959),Crime|Drama|Thriller,53133
7181,Ship of Fools (1965),Drama,59712
7182,Lord Love a Duck (1966),Comedy,60636
7183,There's a Girl in My Soup (1970),Comedy,66449
7184,This Property is Condemned (1966),Drama|Romance,61089
7185,Real Men (1987),Comedy|Sci-Fi,93828
7186,Once Upon a Crime... (1992),Comedy|Mystery,101625
7187,Beyond Therapy (1987),Comedy,92646
7188,Buster (1988),Comedy|Crime,94819
7189,"Car 54, Where Are You? (1994)",Comedy,109376
7190,Jane Eyre (1970),Drama,65911
7191,Blame It on the Bellboy (1992),Comedy,103827
7192,Only the Strong (1993),Action,107750
7193,"Adventures of Ford Fairlane, The (1990)",Action|Comedy,98987
7194,Bonjour tristesse (1958),Drama,51429
7195,"Enforcer, The (1951)",Crime|Drama|Film-Noir,43503
7196,"Men, The (1950)",Drama,42727
7197,Ransom (a.k.a. The Terrorists) (1975),Crime|Thriller,73796
7198,"Pick-up Artist, The (1987)",Comedy|Romance,93737
7199,Melvin Goes to Dinner (2003),Comedy|Drama,323633
7200,"Court-Martial of Billy Mitchell, The (1955)",Drama|War,47956
7201,Crime Spree (2003),Comedy|Crime,310924
7202,Beyond Re-Animator (2003),Horror,222812
7203,Final Cut (1998),Drama,162958
7204,Hells Angels on Wheels (1967),Drama,61758
7205,"Wind and the Lion, The (1975)",Adventure,73906
7206,Mon Oncle (My Uncle) (1958),Comedy,50706
7207,Where the Boys Are (1960),Comedy,54469
7208,Dr. Jekyll and Mr. Hyde (1941),Drama|Horror,33553
7209,"M. Hulot’s Holiday (Mr. Hulot's Holiday) (Vacances de Monsieur Hulot, Les) (1953)",Comedy,46487
7210,My Darling Clementine (1946),Western,38762
7211,People Will Talk (1951),Comedy|Romance,43915
7212,I Was a Male War Bride (1949),Comedy|Romance,41498
7213,Divorce American Style (1967),Comedy,61581
7214,Kiss Them for Me (1957),Comedy|Romance|War,50599
7215,To Have and Have Not (1944),Adventure|Drama|Romance|Thriller|War,37382
7216,High Sierra (1941),Crime|Drama|Film-Noir|Thriller,33717
7217,Dark Passage (1947),Crime|Drama|Film-Noir|Romance|Thriller,39302
7218,"Ox-Bow Incident, The (1943)",Drama|Western,36244
7219,They Drive by Night (1940),Drama,33149
7220,Micki + Maude (1984),Comedy,87718
7221,Platinum Blonde (1931),Comedy|Romance,22268
7222,Reefer Madness (a.k.a. Tell Your Children) (1938),Comedy|Drama,28346
7223,D.O.A. (1950),Drama|Film-Noir|Mystery,42369
7224,"Boy with Green Hair, The (1948)",Children|Drama,40185
7225,Pumping Iron (1977),Documentary,76578
7226,No Good Deed (a.k.a. The House on Turk Street) (2002),Crime|Drama|Thriller,292610
7227,"Trouble with Angels, The (1966)",Comedy,61122
7228,Cool World (1992),Animation|Comedy|Fantasy,104009
7229,Money for Nothing (1993),Comedy|Crime,107594
7230,"Silencers, The (1966)",Action|Comedy,60980
7231,"Where Angels Go, Trouble Follows (1968)",Comedy,63800
7232,Heat and Dust (1983),Drama,84058
7233,My Letter to George (Mesmerized) (1986),Drama,91513
7234,"Strada, La (1954)",Drama,47528
7235,Ichi the Killer (Koroshiya 1) (2001),Action|Comedy|Crime|Drama|Horror|Thriller,296042
7236,"Boy and His Dog, A (1975)",Sci-Fi,72730
7237,"Last Tycoon, The (1976)",Drama|Romance,74777
7238,Ashes and Diamonds (Popiól i diament) (1958),Drama|War,52080
7239,Marooned (1969),Drama|Sci-Fi,64639
7240,King David (1985),Action|Drama|War,89420
7241,Kanal (1957),Drama|War,50585
7242,Cat Chaser (1989),Action|Thriller,97028
7243,Intolerance: Love's Struggle Throughout the Ages (1916),Drama,6864
7244,"Beast of Yucca Flats, The (1961)",Horror|Sci-Fi,54673
7245,Tormented (1960),Horror|Thriller,54393
7246,"Violent Years, The (1956)",Drama,49922
7247,Chitty Chitty Bang Bang (1968),Adventure|Children|Comedy|Fantasy|Musical,62803
7248,"Suriyothai (a.k.a. Legend of Suriyothai, The) (2001)",Action|Adventure|Drama|War,290879
7249,Plaza Suite (1971),Comedy,67589
7250,"Out of Towners, The (1970)",Comedy,66193
7251,Where the Day Takes You (1992),Drama,105810
7252,"Three Stooges in Orbit, The (1962)",Comedy|Sci-Fi,56580
7253,It (1927),Comedy|Romance,18033
7254,The Butterfly Effect (2004),Drama|Sci-Fi|Thriller,289879
7255,Win a Date with Tad Hamilton! (2004),Comedy|Romance,335559
7256,Touching the Void (2003),Adventure|Documentary,379557
7257,"Big Bounce, The (2004)",Comedy|Crime|Thriller,315824
7258,"Perfect Score, The (2004)",Comedy|Crime,314498
7259,You Got Served (2004),Drama|Musical,365957
7260,Latter Days (2003),Comedy|Drama|Romance,345551
7261,Barbershop 2: Back in Business (2004),Comedy,337579
7262,Catch That Kid (2004),Action|Adventure|Children|Comedy|Crime,337917
7263,Miracle (2004),Drama,349825
7264,An Amazing Couple (2002),Comedy|Romance,234940
7265,"Dreamers, The (2003)",Drama,309987
7266,"Lost Skeleton of Cadavra, The (2002)",Comedy|Horror|Sci-Fi,307109
7267,Who's the Man? (1993),Comedy,108560
7268,Love at Large (1990),Romance|Thriller,100065
7269,Hangin' with the Homeboys (1991),Comedy|Drama,101998
7270,Sleep with Me (1994),Comedy|Drama|Romance,111218
7271,Just Between Friends (1986),Drama,91310
7272,Super Fly (Superfly) (1972),Action|Crime|Drama,69332
7273,"Piece of the Action, A (1977)",Crime|Drama,76543
7274,Let's Do It Again (1975),Comedy,73282
7275,Uptown Saturday Night (1974),Comedy,72351
7276,Hell's Kitchen (1998),Drama,129136
7277,"Innocent, The (1993)",Drama,106185
7278,Daddy and Them (2001),Comedy|Drama,166158
7279,"Wilby Conspiracy, The (1975)",Thriller,73901
7280,Blacula (1972),Horror,68284
7281,"Scream, Blacula, Scream! (1973)",Horror,70656
7282,"Hip Hop Witch, Da (2000)",Comedy|Horror|Thriller,245943
7283,Swing Shift (1984),Drama,88213
7284,Trespass (1992),Action|Crime|Thriller,105636
7285,Thirteen (2003),Drama,328538
7286,Simple Men (1992),Comedy|Drama,105411
7287,"Sailor Who Fell from Grace with the Sea, The (1976)",Drama,75161
7288,Foolish Wives (1922),Drama,13140
7289,"Silent Night, Bloody Night (1973)",Horror,70694
7290,"Sin of Harold Diddlebock, The (1947)",Comedy,39825
7291,Pontiac Moon (1994),Drama,110867
7292,Best Defense (1984),Comedy|War,86955
7293,50 First Dates (2004),Comedy|Romance,343660
7294,Welcome to Mooseport (2004),Comedy,361925
7295,After the Life (2002),Crime|Drama,233230
7296,Face (2002),Comedy,293146
7297,Kitchen Stories (Salmer fra kjøkkenet) (2003),Comedy|Drama,323872
7298,"Code, The (Mentale, La) (2002)",Action|Crime|Thriller,304391
7299,Monsieur Ibrahim (Monsieur Ibrahim et les fleurs du Coran) (2003),Drama,329388
7300,Vanishing Point (1971),Action|Drama,67927
7301,Diary of a Country Priest (Journal d'un curé de campagne) (1951),Drama,42619
7302,"Thief of Bagdad, The (1924)",Action|Adventure|Fantasy,15400
7303,"Diary of Anne Frank, The (1959)",Drama|War,52738
7304,Allegro non troppo (1977),Animation|Comedy|Fantasy|Musical,74121
7305,Black Widow (1987),Crime|Drama|Mystery|Thriller,90738
7306,"Herod's Law (Ley de Herodes, La) (2000)",Comedy|Crime|Mystery,221344
7307,Flesh & Blood (1985),Action|Adventure|Drama|War,89153
7308,King Solomon's Mines (1985),Adventure|Comedy,89421
7309,"Black Pirate, The (1926)",Action|Adventure,16654
7310,Raw Deal (1986),Action,91828
7311,"Goodbye, Mr. Chips (1939)",Drama|Romance,31385
7312,"Follow Me, Boys! (1966)",Comedy|Drama,60420
7313,Fire Birds (1990),Action|Adventure,99575
7314,Robot Stories (2003),Drama|Sci-Fi,301777
7315,Against the Ropes (2004),Comedy|Drama,312329
7316,Confessions of a Teenage Drama Queen (2004),Comedy,361467
7317,EuroTrip (2004),Adventure|Comedy,356150
7318,"Passion of the Christ, The (2004)",Drama,335345
7319,Club Dread (2004),Comedy|Horror,331953
7320,Dirty Dancing: Havana Nights (2004),Romance,338096
7321,Twisted (2004),Thriller,315297
7322,Alila (2003),Drama,349079
7323,"Good bye, Lenin! (2003)",Comedy|Drama,301357
7324,Hidalgo (2004),Adventure|Drama,317648
7325,Starsky & Hutch (2004),Action|Comedy|Crime|Thriller,335438
7326,"Reckoning, The (2004)",Crime|Drama,258816
7327,Persona (1966),Drama,60827
7328,"Passion of Anna, The (Passion, En) (1969)",Drama,64793
7329,Walk on the Wild Side (1962),Drama,56671
7330,Tokyo Joe (1949),Drama|Thriller,41967
7331,"Serpent's Egg, The (Schlangenei, Das) (1977)",Drama|Thriller,76686
7332,Fire Down Below (1957),Adventure|Drama,50397
7333,"Corbeau, Le (Raven, The) (1943)",Crime|Drama|Thriller,35753
7334,"Front, The (1976)",Comedy|Drama,74554
7335,Pickup on South Street (1953),Film-Noir,46187
7336,"Damned, The (La Caduta degli dei) (1969)",Drama|War,64118
7337,American Gun (2002),Drama,270197
7338,Richard III (1955),Drama|War,49674
7339,Quartet (1981),Drama|Romance,82964
7340,Just One of the Guys (1985),Comedy,89393
7341,The Chase (1966),Crime|Drama|Thriller,60232
7342,"Kiss, The (1988)",Horror,95454
7343,Wisconsin Death Trip (1999),Documentary,210389
7344,"Wrong Arm of the Law, The (1963)",Comedy|Crime,56704
7345,Agent Cody Banks 2: Destination London (2004),Action|Adventure|Children|Comedy,358349
7346,"Girl Next Door, The (2004)",Comedy|Romance,265208
7347,Secret Window (2004),Mystery|Thriller,363988
7348,Spartan (2004),Thriller,360009
7349,Broken Wings (Knafayim Shvurot) (2002),Drama,317842
7350,Games People Play: New York (2004),Comedy|Documentary|Drama,371683
7351,How to Draw a Bunny (2002),Documentary,303348
7352,Wilbur Wants to Kill Himself (2002),Comedy|Drama|Romance,329767
7353,Clifford (1994),Comedy,109447
7354,Mad Dog and Glory (1993),Comedy|Drama|Romance,107473
7355,Mr. Toad's Wild Ride (a.k.a. The Wind in the Willows) (1996),Adventure|Animation|Comedy,118172
7356,Night Crossing (1981),Drama,82810
7357,Peyton Place (1957),Drama|Romance,50839
7358,Searching for Debra Winger (2002),Documentary,318049
7359,Walk Like a Man (1987),Comedy,94288
7360,Dawn of the Dead (2004),Action|Drama|Horror|Thriller,363547
7361,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi,338013
7362,Taking Lives (2004),Crime|Drama|Thriller,364045
7363,"Child I Never Was, The (Leben lang kurze Hosen Tragen, Ein) (2002)",Crime|Drama,355683
7364,Intermission (2003),Comedy|Crime|Drama,332658
7365,Noi the Albino (Nói albinói) (2003),Drama,351461
7366,Jersey Girl (2004),Comedy|Drama|Romance,300051
7367,"Ladykillers, The (2004)",Comedy|Crime,335245
7368,Never Die Alone (2004),Crime|Drama|Thriller,354766
7369,Scooby-Doo 2: Monsters Unleashed (2004),Action|Adventure|Children|Comedy|Mystery,331632
7370,"Foreign Affair, A (2 Brothers & a Bride) (2003)",Comedy|Drama|Romance,305583
7371,Dogville (2003),Drama|Mystery|Thriller,276919
7372,Ned Kelly (2003),Drama,277941
7373,Hellboy (2004),Action|Adventure|Fantasy|Horror,167190
7374,Home on the Range (2004),Animation|Children|Comedy|Musical|Western,299172
7375,"Prince & Me, The (2004)",Comedy|Romance,337697
7376,Walking Tall (2004),Action,351977
7377,"United States of Leland, The (2003)",Crime|Drama,301976
7378,Johnson Family Vacation (2004),Comedy,359517
7379,"Alamo, The (2004)",Drama|War|Western,318974
7380,Ella Enchanted (2004),Comedy|Fantasy|Romance,327679
7381,"Whole Ten Yards, The (2004)",Action|Comedy|Crime,327247
7382,I'm Not Scared (Io non ho paura) (2003),Drama|Mystery|Thriller,326977
7383,Shade (2003),Crime|Drama|Thriller,323939
7384,Since Otar Left (Depuis qu'Otar est parti...) (2003),Drama,336264
7385,Twentynine Palms (2003),Drama|Horror,315110
7386,"Ten Commandments, The (1956)",Adventure|Drama,49833
7387,Dawn of the Dead (1978),Action|Drama|Horror,77402
7388,"Brother Sun, Sister Moon (Fratello sole, sorella luna) (1972)",Drama,69824
7389,One Million Years B.C. (1966),Adventure|Fantasy,60782
7390,Prey for Rock & Roll (2003),Drama|Musical,307351
7391,"Mother, Jugs & Speed (1976)",Comedy,74923
7392,Bandolero! (1968),Western,62708
7393,"Slugger's Wife, The (1985)",Comedy|Romance,90036
7394,Those Magnificent Men in Their Flying Machines (1965),Action|Adventure|Comedy,59797
7395,Cheaper by the Dozen (1950),Comedy|Drama,42327
7396,Scenes From a Marriage (Scener ur ett äktenskap) (1973),Drama,70644
7397,"Baby, the Rain Must Fall (1965)",Drama,58930
7398,Belles on Their Toes (1952),Comedy,44410
7399,Ned Kelly (1970),Action|Crime|Western,66130
7400,Beyond the Stars (1989),Drama|Sci-Fi,96921
7401,Mac (1992),Drama,104783
7402,"Food of the Gods, The (1976)",Horror|Sci-Fi,74540
7403,Food of the Gods II (1989),Horror|Sci-Fi,97371
7404,Anna (1987),Drama,92569
7405,Road to Bali (1952),Comedy|Musical,45094
7406,"Flying Deuces, The (1939)",Comedy,31322
7407,Africa Screams (1949),Adventure|Comedy,41098
7408,Jack and the Beanstalk (1952),Children|Comedy|Fantasy,44762
7409,High Risk (1981),Action|Comedy|Crime,82516
7410,"Osterman Weekend, The (1983)",Action|Thriller,86058
7411,Munchies (1987),Comedy|Horror,93582
7412,"Cat and the Canary, The (1978)",Comedy|Horror|Mystery,77304
7413,Hangman's Curse (2003),Horror|Mystery|Thriller,342508
7414,Going in Style (1979),Comedy|Drama,79219
7415,"Late Show, The (1977)",Comedy|Crime|Drama|Mystery,76301
7416,"Sunshine Boys, The (1975)",Comedy,73766
7417,Jersey Girl (1992),Comedy|Romance,104550
7418,"American Nightmare, The (2000)",Documentary,259182
7419,After Hours (1985),Comedy|Thriller,88680
7420,Viva Las Vegas (1964),Comedy|Musical|Romance,58725
7422,"Love and Anarchy (Film d'amore e d'anarchia, ovvero 'stamattina alle 10 in via dei Fiori nella nota casa di tolleranza...') (1973)",Comedy|Drama|Romance,70061
7423,Hitman Hart: Wrestling with Shadows (1998),Documentary,179218
7437,Connie and Carla (2004),Comedy,345074
7438,Kill Bill: Vol. 2 (2004),Action|Drama|Thriller,378194
7439,"Punisher, The (2004)",Action|Crime|Thriller,330793
7440,Paper Clips (2004),Documentary,380615
7441,"Thousand Clouds of Peace, A (Mil nubes de paz cercan el cielo, amor, jamás acabarás de ser amor) (2003)",Drama|Romance,358590
7442,Young Adam (2003),Crime|Drama|Thriller,289635
7443,This So-Called Disaster (2003),Documentary,308488
7444,13 Going on 30 (2004),Comedy|Fantasy|Romance,337563
7445,Man on Fire (2004),Action|Crime|Drama|Mystery|Thriller,328107
7446,Clifford's Really Big Movie (2004),Animation|Children,398872
7447,MC5*: A True Testimonial (2002),Documentary,333847
7448,Envy (2004),Comedy,326856
7449,Godsend (2004),Drama|Horror|Thriller,335121
7450,Laws of Attraction (2004),Comedy|Romance,323033
7451,Mean Girls (2004),Comedy,377092
7452,Mickey (2003),Crime|Drama,277895
7453,New York Minute (2004),Action|Adventure|Comedy,363282
7454,Van Helsing (2004),Action|Adventure|Fantasy|Horror,338526
7455,"Mudge Boy, The (2003)",Drama,339419
7456,Valentin (Valentín) (2002),Drama,296915
7457,Breakin' All the Rules (2004),Comedy|Romance,349169
7458,Troy (2004),Action|Adventure|Drama|War,332452
7459,Carandiru (2003),Crime|Drama,293007
7460,Coffee and Cigarettes (2003),Comedy|Drama,379217
7461,"Strayed (égarés, Les) (2003)",Drama|Romance,329111
7471,Dance Me Outside (1994),Comedy|Drama,109529
7474,"Boys in the Band, The (1970)",Drama,65488
7475,Raid (2003),Action|Crime|Drama|Thriller,330802
7477,Eye See You (D-Tox) (2002),Horror|Thriller,160184
7478,Swimming to Cambodia (1987),Drama,94089
7479,Watch on the Rhine (1943),Drama,36515
7480,Under Fire (1983),Drama|Thriller|War,86510
7481,Enemy Mine (1985),Adventure|Drama|Sci-Fi,89092
7482,Enter the Dragon (1973),Action|Crime,70034
7483,Foreign Land (Terra Estrangeira) (1996),Action|Crime|Drama|Romance|Thriller,114651
7484,Gimme Shelter (1970),Documentary,65780
7485,Good Morning (Ohayô) (1959),Comedy,53134
7486,Happy Together (a.k.a. Buenos Aires Affair) (Chun gwong cha sit) (1997),Drama|Romance,118845
7487,Henry & June (1990),Drama,99762
7488,Berkeley in the '60s (1990),Documentary,99121
7489,"Nasty Girl, The (schreckliche Mädchen, Das) (1990)",Comedy|Drama,100557
7490,At First Sight (Entre Nous) (Coup de foudre) (1983),Drama,85370
7491,"Naked Prey, The (1966)",Adventure,60736
7492,Martin (1977),Drama|Horror,77914
7493,"Three Faces of Eve, The (1957)",Drama,51077
7502,Band of Brothers (2001),Action|Drama|War,185906
7505,"Kingdom, The (Riget) (1994)",Drama|Horror|Mystery,108906
7521,Mercy (2000),Crime|Mystery|Thriller,188055
7523,Desperate Hours (1990),Crime|Drama|Thriller,99409
7528,"Passion of Ayn Rand, The (1999)",Documentary|Drama|Romance,140447
7537,Du côté de la côte (1958),Documentary,51561
7541,100 Girls (2000),Comedy|Romance,214388
7560,Fail-Safe (1964),Drama|Thriller|War,58083
7561,Paperhouse (1988),Fantasy|Horror|Thriller,98061
7562,Dobermann (1997),Action|Crime,118996
7563,"Discovery of Heaven, The (2001)",Drama,251052
7564,Kwaidan (Kaidan) (1964),Horror,58279
7565,Cat-Women of the Moon (a.k.a. Rocket to the Moon) (1953),Adventure|Sci-Fi,45609
7566,28 Up (1985),Documentary,88650
7567,Chance (2002),Comedy|Drama,282410
7568,Love Life (2001),Comedy|Romance,253016
7569,You Only Live Twice (1967),Action|Adventure|Sci-Fi|Thriller,62512
7570,Octopussy (1983),Action|Adventure|Thriller,86034
7571,"Blue Gardenia, The (1953)",Crime|Drama|Film-Noir|Thriller,45564
7572,Wit (2001),Drama,243664
7573,Never Say Never Again (1983),Action|Adventure|Thriller,86006
7574,Maborosi (Maboroshi no hikari) (1995),Drama,113725
7577,"Magic Flute, The (Trollflöjten) (1975)",Comedy|Fantasy|Musical|Romance,73822
7578,Midnight (1939),Comedy|Romance,31647
7579,Pride and Prejudice (1940),Comedy|Drama|Romance,32943
7580,"Man in the Gray Flannel Suit, The (1956)",Drama,49474
7581,"Fountainhead, The (1949)",Drama,41386
7582,Old Acquaintance (1943),Drama,36230
7583,In This Our Life (1942),Drama,34890
7584,Woman of the Year (1942),Comedy|Romance,35567
7585,Summertime (1955),Drama|Romance,48673
7586,Soldier of Orange (a.k.a. Survival Run) (Soldaat van Oranje) (1977),Drama|Thriller|War,76734
7587,"Samouraï, Le (Godson, The) (1967)",Crime|Drama|Thriller,62229
7613,White Palace (1990),Drama,103251
7614,Oklahoma! (1955),Musical|Romance|Western,48445
7615,Desert Hearts (1985),Drama,89015
7616,Body Double (1984),Mystery|Thriller,86984
7617,Rooster Cogburn (1975),Comedy|Western,73636
7618,Chaplin (1992),Drama,103939
7619,"Miracle Worker, The (1962)",Drama,56241
7620,Monster in a Box (1992),Comedy|Drama,102467
7621,Vengo (2000),Drama|Musical,211718
7622,"Midnight (Primeiro Dia, O) (1998)",Drama,166707
7623,If You Only Knew (2000),Comedy|Romance,180303
7624,School Ties (1992),Drama,105327
7625,Girl (1998),Drama,138467
7626,Switch (1991),Comedy|Crime|Fantasy,103016
7627,Just Write (1997),Comedy,119434
7636,Raising Cain (1992),Horror|Thriller,105217
7637,Irma Vep (1996),Comedy|Drama,116650
7638,Buck Privates (1941),Comedy|Musical,33436
7639,Nice Guys Sleep Alone (1999),Comedy|Romance,160574
7644,Divorce Iranian Style (1998),Documentary,166169
7645,Iron & Silk (1990),Comedy|Drama,99857
7646,Rose Red (2002),Horror|Mystery|Thriller,259153
7647,Noises Off... (1992),Comedy,105017
7648,Wildflowers (1999),Drama,144688
7649,Babylon 5: In the Beginning (1998),Adventure|Sci-Fi,120711
7650,"Witchfinder General (Conquerer Worm, The) (1968)",Horror,63285
7657,Versus (2000),Action|Comedy|Fantasy|Horror,275773
7669,Pride and Prejudice (1995),Drama|Romance,112130
7675,"Canterville Ghost, The (1944)",Comedy|Fantasy,36696
7697,"Prince and the Showgirl, The (1957)",Comedy|Romance,50861
7698,"China Syndrome, The (1979)",Drama|Thriller,78966
7699,Who the Hell Is Juliette? (¿Quién diablos es Juliette?) (1997),Documentary,126627
7700,"Wages of Fear, The (Salaire de la peur, Le) (1953)",Action|Adventure|Drama|Thriller,46268
7701,Look Who's Talking Too (1990),Comedy|Romance,100050
7702,"Bells of St. Mary's, The (1945)",Drama,37536
7703,You Light Up My Life (1977),Drama|Romance,76941
7704,"Delta Force, The (1986)",Action,90927
7705,Pat and Mike (1952),Comedy|Romance,45012
7706,Animal Crackers (1930),Comedy|Musical,20640
7707,"He Said, She Said (1991)",Comedy|Drama|Romance,102011
7708,Bedazzled (1967),Comedy|Fantasy,61391
7713,Cat People (1942),Drama|Horror|Romance|Thriller,34587
7714,Camelot (1967),Drama|Musical|Romance,61439
7716,"Lonely Guy, The (1984)",Comedy,87635
7719,"Comedy of Terrors, The (1964)",Comedy|Horror,56943
7720,"Four Musketeers, The (1974)",Action|Adventure|Comedy|Romance,73012
7723,Good Guys Wear Black (1978),Action,79227
7724,Steel Dawn (1987),Action|Sci-Fi,94033
7725,On Deadly Ground (1994),Action|Adventure|Thriller,110725
7726,Boy Meets Girl (1998),Comedy|Romance,169639
7727,Protocol (1984),Comedy,87951
7728,"Postman Always Rings Twice, The (1946)",Crime|Drama|Film-Noir|Thriller,38854
7730,Matinee (1993),Comedy|Drama,107529
7738,That's The Way I Like It (a.k.a. Forever Fever) (1998),Comedy|Drama|Romance,155713
7739,Virtual Sexuality (1999),Comedy|Drama,164221
7742,Baxter (1989),Drama|Horror,94713
7743,Explorers (1985),Adventure|Children|Sci-Fi,89114
7745,"Scent of Green Papaya, The (Mùi du du xhan - L'odeur de la papaye verte) (1993)",Drama,107617
7748,Pierrot le fou (1965),Crime|Drama,59592
7749,Weekend (a.k.a. Le Week-end) (Week End) (1967),Drama,62480
7750,"Hundred and One Nights, A (Cent et une nuits de Simon Cinéma, Les) (1995)",Comedy,112654
7751,Strange Cargo (1940),Drama,33105
7752,Seven Girlfriends (1999),Comedy|Romance,177215
7753,Tuesdays with Morrie (1999),Drama,207805
7754,Temptation of a Monk (You Seng) (1993),Action|Adventure|Drama|Romance,108630
7756,Alexander Nevsky (Aleksandr Nevskiy) (1938),Action|Drama|War,29850
7757,Jason and the Argonauts (1963),Action|Adventure|Fantasy,57197
7758,Same Old Song (On connaît la chanson) (1997),Comedy|Drama|Musical,119828
7759,Nostalghia (1983),Drama,86022
7761,"Soft Skin, The (La peau douce) (1964)",Drama,58458
7762,"Tinker, Tailor, Soldier, Spy (1979)",Drama|Thriller,80297
7763,Winter Sleepers (Winterschläfer) (2000),Drama|Romance,120522
7764,"Driller Killer, The (1979)",Drama|Horror,79082
7765,Perfectly Normal (1990),Comedy,100347
7766,Throne of Blood (Kumonosu jô) (1957),Action|Drama|Thriller|War,50613
7767,"Best of Youth, The (La meglio gioventù) (2003)",Drama,346336
7768,Guncrazy (1992),Crime|Drama|Thriller,104377
7769,Legend of the Village Warriors (Bangrajan) (2000),Action|Drama|War,284880
7770,Treasure Island (1990),Adventure,100813
7771,Zorba the Greek (Alexis Zorbas) (1964),Adventure|Drama,57831
7772,Undercurrent (1946),Film-Noir|Thriller,39066
7773,"Bang, Bang, You're Dead (2002)",Drama,288439
7774,My Side of the Mountain (1969),Adventure|Children,64708
7775,"Thin Blue Lie, The (2000)",Drama,223384
7778,"Unsaid, The (2001)",Crime|Drama|Mystery,258967
7781,Twister (1990),Comedy,96321
7782,Sniper (1993),Action|Drama,108171
7783,Don't Tell Anyone (No se lo digas a nadie) (1998),Comedy|Drama,166287
7784,Ghost in the Machine (a.k.a. Deadly Terror) (1993),Horror|Sci-Fi|Thriller,107009
7785,"Time for Drunken Horses, A (Zamani barayé masti asbha) (2000)",Drama,259072
7786,Genghis Blues (1999),Documentary,187859
7787,To Hell and Back (1955),Action|Drama|War,48729
7789,"11'09""01 - September 11 (2002)",Drama,328802
7790,"Bon Voyage, Charlie Brown (and Don't Come Back!) (1980)",Animation|Children|Comedy,80461
7791,Internal Affairs (1990),Crime|Thriller,99850
7792,"Parallax View, The (1974)",Thriller,71970
7802,"Warriors, The (1979)",Action|Adventure|Crime|Thriller,80120
7808,Mayerling (1968),Drama|Romance,64645
7809,Ambush (Rukajärven tie) (1999),Drama|Romance|War,162625
7810,Babylon 5: A Call to Arms (1999),Adventure|Sci-Fi,146455
7811,Babylon 5: The River of Souls (1998),Drama|Sci-Fi,146247
7812,Babylon 5: Thirdspace (1998),Drama|Sci-Fi,121804
7813,FM (1978),Drama,77532
7814,Waterloo (1970),Action|Drama|War,66549
7815,True Stories (1986),Comedy|Musical,92117
